INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,STREET,Lat,Long,Location,_id,CATEGORY
232046181,2905,VAL - VIOLATION OF AUTO LAW,D14,939,0,2023-06-12 18:05:00+00,2023,6,Monday   ,18,FANEUIL ST,42.35555300725513,-71.15274787781368,"(42.35555300725513, -71.15274787781368)",2490.0,legal_violations
232082852,3111,LICENSE PREMISE VIOLATION,C6,226,0,2023-10-13 13:52:00+00,2023,10,Friday   ,13,E BROADWAY,42.33557764946279,-71.03867362734134,"(42.33557764946279, -71.03867362734134)",2513.0,legal_violations
232083266,2905,VAL - VIOLATION OF AUTO LAW,C6,196,0,2023-10-14 21:20:00+00,2023,10,Saturday ,21,W SEVENTH ST,42.33750872788224,-71.0558249117035,"(42.33750872788224, -71.0558249117035)",2618.0,legal_violations
232034320,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B2,,0,2023-05-03 21:31:00+00,2023,5,Wednesday,21,WARREN ST,42.328233740731136,-71.08329037933805,"(42.328233740731136, -71.08329037933805)",2652.0,legal_violations
232034143,2905,VAL - VIOLATION OF AUTO LAW,B3,438,0,2023-05-03 12:00:00+00,2023,5,Wednesday,12,COLONIAL AVE,42.29083187020746,-71.07518556045996,"(42.29083187020746, -71.07518556045996)",2682.0,legal_violations
232082865,2657,VIOLATION - CITY ORDINANCE,B2,280,0,2023-10-13 14:15:00+00,2023,10,Friday   ,14,WARREN ST,42.3290242449085,-71.08341561506163,"(42.3290242449085, -71.08341561506163)",2783.0,legal_violations
232082800,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C6,175,0,2023-10-13 10:35:00+00,2023,10,Friday   ,10,SOUTHAMPTON ST,42.33210796742226,-71.07014447893526,"(42.33210796742226, -71.07014447893526)",2791.0,legal_violations
232013593,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C11,352,0,2023-02-18 00:00:00+00,2023,2,Saturday ,0,ARCADIA ST,42.30183793857902,-71.06127877136146,"(42.30183793857902, -71.06127877136146)",2809.0,legal_violations
232034190,2905,VAL - VIOLATION OF AUTO LAW,E13,,0,2023-05-03 14:46:00+00,2023,5,Wednesday,14,WASHINGTON ST,42.30971815419562,-71.10429497557632,"(42.30971815419562, -71.10429497557632)",2837.0,legal_violations
232013177,2657,VIOLATION - CITY ORDINANCE,B2,,0,2023-02-18 08:18:00+00,2023,2,Saturday ,8,WARREN ST,42.3290242449085,-71.08341561506163,"(42.3290242449085, -71.08341561506163)",2907.0,legal_violations
232013350,2657,VIOLATION - CITY ORDINANCE,A1,116,0,2023-02-18 21:21:00+00,2023,2,Saturday ,21,HUDSON ST,42.35074149592503,-71.060061812363,"(42.35074149592503, -71.060061812363)",2910.0,legal_violations
232013602,2905,VAL - VIOLATION OF AUTO LAW,A7,23,0,2023-02-20 00:30:00+00,2023,2,Monday   ,0,CENTRAL SQ,42.37505200485086,-71.03883927219556,"(42.37505200485086, -71.03883927219556)",2935.0,legal_violations
232083013,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C6,177,0,2023-10-13 23:18:00+00,2023,10,Friday   ,23,"MASSACHUSETTS AVE & PEIRSON ST
ROXBURY, MA 02119
U",42.32952654331524,-71.06917248942992,"(42.32952654331524, -71.06917248942992)",2987.0,legal_violations
232082716,2657,VIOLATION - CITY ORDINANCE,B2,280,0,2023-10-13 00:16:00+00,2023,10,Friday   ,0,WARREN ST,42.3290242449085,-71.08341561506163,"(42.3290242449085, -71.08341561506163)",2995.0,legal_violations
232083309,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,A7,22,0,2023-10-15 02:21:00+00,2023,10,Sunday   ,2,BENNINGTON ST,42.3754693221924,-71.03730257165637,"(42.375469322192394, -71.03730257165637)",3000.0,legal_violations
232083130,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B2,328,0,2023-10-14 13:17:00+00,2023,10,Saturday ,13,INTERVALE ST,42.30942101594655,-71.07460088161231,"(42.30942101594655, -71.07460088161231)",3027.0,legal_violations
232082791,3125,WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),E13,912,0,2023-10-13 09:15:00+00,2023,10,Friday   ,9,CENTRE ST,42.322837167271935,-71.10096784597471,"(42.322837167271935, -71.10096784597471)",3075.0,legal_violations
232083327,2905,VAL - VIOLATION OF AUTO LAW,C6,186,0,2023-10-15 01:17:00+00,2023,10,Sunday   ,1,MASSACHUSETTS AVE,42.32411790550182,-71.0646137465921,"(42.32411790550182, -71.0646137465921)",3101.0,legal_violations
232013385,2905,VAL - VIOLATION OF AUTO LAW,B3,,0,2023-02-18 22:00:00+00,2023,2,Saturday ,22,WOOLSON ST & WILDWOOD ST,42.28168153811277,-71.09042969701497,"(42.28168153811277, -71.09042969701497)",3105.0,legal_violations
232000220,2905,VAL - VIOLATION OF AUTO LAW,E13,,0,2023-01-01 17:48:00+00,2023,1,Sunday   ,17,BYNNER ST,42.32364806426661,-71.11094110989859,"(42.323648064266614, -71.11094110989859)",3156.0,legal_violations
242046314,2905,VAL - VIOLATION OF AUTO LAW,A1,77,0,2024-06-05 10:40:00+00,2024,6,Wednesday,10,NEW SUDBURY ST,42.3618380883142,-71.05976533206233,"(42.3618380883142, -71.05976533206233)",3164.0,legal_violations
242052827,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,D4,598,0,2024-06-27 13:57:00+00,2024,6,Thursday ,13,DALTON ST,42.34634268091499,-71.08482065969673,"(42.34634268091499, -71.08482065969673)",3175.0,legal_violations
242052660,2657,VIOLATION - CITY ORDINANCE,D4,138,0,2024-06-26 22:47:00+00,2024,6,Wednesday,22,"BOYLSTON ST & EXETER ST
BOSTON, MA 02116
UNITED ST",42.3494995596278,-71.07948053715758,"(42.349499559627795, -71.07948053715758)",3218.0,legal_violations
242061751,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,E13,565,0,2024-07-26 01:15:00+00,2024,7,Friday   ,1,AMERICAN LEGION HWY,42.28929059337703,-71.10358563831754,"(42.28929059337703, -71.10358563831754)",3226.0,legal_violations
242061836,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B3,451,0,2024-07-26 10:35:00+00,2024,7,Friday   ,10,W TREMLETT STREET,,,,3230.0,legal_violations
242002299,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,A1,73,0,2024-01-09 12:25:00+00,2024,1,Tuesday  ,12,PEMBERTON SQ,42.35875810781371,-71.06114097342957,"(42.35875810781371, -71.06114097342957)",3271.0,legal_violations
232034747,2657,VIOLATION - CITY ORDINANCE,B2,,0,2023-05-05 11:17:00+00,2023,5,Friday   ,11,WASHINGTON ST,42.32925860585426,-71.0848245909045,"(42.329258605854264, -71.0848245909045)",3273.0,legal_violations
232049440,3111,LICENSE PREMISE VIOLATION,C6,,0,2023-06-23 17:05:00+00,2023,6,Friday   ,17,NORTHERN AVE,42.34869761927403,-71.03861666652392,"(42.34869761927403, -71.03861666652392)",3295.0,legal_violations
232067670,2905,VAL - VIOLATION OF AUTO LAW,A1,112,0,2023-08-23 20:00:00+00,2023,8,Wednesday,20,AVENUE DE LAFAYETTE,42.353319391286455,-71.0610236015406,"(42.353319391286455, -71.0610236015406)",3374.0,legal_violations
232067675,3111,LICENSE PREMISE VIOLATION,B2,,0,2023-08-23 21:54:00+00,2023,8,Wednesday,21,WARREN ST,42.31811992943745,-71.08188809738306,"(42.31811992943745, -71.08188809738306)",3381.0,legal_violations
232067480,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C11,362,0,2023-08-23 10:00:00+00,2023,8,Wednesday,10,LYNDHURST ST,42.29290516572775,-71.06955857048644,"(42.29290516572775, -71.06955857048644)",3392.0,legal_violations
232085345,3111,LICENSE PREMISE VIOLATION,D14,789,0,2023-10-21 23:41:00+00,2023,10,Saturday ,23,CHESTNUT HILL AVE,42.33667438542979,-71.15166378215476,"(42.33667438542979, -71.15166378215476)",3423.0,legal_violations
232078591,3111,LICENSE PREMISE VIOLATION,A1,68,0,2023-09-28 22:12:00+00,2023,9,Thursday ,22,BOWDOIN ST,42.360381251042064,-71.06285813613529,"(42.360381251042064, -71.06285813613529)",3470.0,legal_violations
232090876,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,B3,428,0,2023-11-08 17:30:00+00,2023,11,Wednesday,17,MORTON ST,42.28187017401512,-71.08751220128951,"(42.28187017401512, -71.08751220128951)",3492.0,legal_violations
232090927,2905,VAL - VIOLATION OF AUTO LAW,B3,434,0,2023-11-08 20:00:00+00,2023,11,Wednesday,20,"THETFORD AVE & EVANS ST
BOSTON, MA 02124
UNITED ST",42.28296958904732,-71.0772606302587,"(42.28296958904732, -71.0772606302587)",3499.0,legal_violations
232090972,3111,LICENSE PREMISE VIOLATION,D14,804,0,2023-11-08 22:14:00+00,2023,11,Wednesday,22,GUEST ST,42.35674375552429,-71.14367071386631,"(42.35674375552429, -71.14367071386631)",3501.0,legal_violations
232000221,2905,VAL - VIOLATION OF AUTO LAW,C11,382,0,2023-01-01 18:50:00+00,2023,1,Sunday   ,18,GALLIVAN BLVD,42.28262358388975,-71.05533024268296,"(42.282623583889745, -71.05533024268296)",3517.0,legal_violations
242002100,2905,VAL - VIOLATION OF AUTO LAW,A7,26,0,2024-01-08 16:59:00+00,2024,1,Monday   ,16,"CONDOR ST & MERIDIAN ST
BOSTON, MA 02128
UNITED ST",42.38260353582056,-71.039303340573,"(42.38260353582056, -71.039303340573)",3535.0,legal_violations
232049684,2905,VAL - VIOLATION OF AUTO LAW,A7,,0,2023-06-24 16:45:00+00,2023,6,Saturday ,16,MAVERICK SQ,42.36943094657907,-71.03917216293458,"(42.36943094657907, -71.03917216293458)",3616.0,legal_violations
232055092,2905,VAL - VIOLATION OF AUTO LAW,A7,26,0,2023-07-13 01:35:00+00,2023,7,Thursday ,1,BORDER ST,42.37382704784248,-71.04052495666849,"(42.373827047842475, -71.04052495666849)",3707.0,legal_violations
232049514,3116,HARBOR INCIDENT / VIOLATION,C6,,0,2023-06-23 22:17:00+00,2023,6,Friday   ,22,"L ST & WILLIAM J DAY BLVD
SOUTH BOSTON, MA 02127
U",42.32935647659809,-71.03521145482141,"(42.32935647659809, -71.03521145482141)",3772.0,legal_violations
232000226,2905,VAL - VIOLATION OF AUTO LAW,A7,,0,2023-01-01 20:03:00+00,2023,1,Sunday   ,20,BENNINGTON ST,42.39027018328289,-70.99676888275745,"(42.39027018328289, -70.99676888275745)",3821.0,legal_violations
242035573,2905,VAL - VIOLATION OF AUTO LAW,B3,410,0,2024-05-03 10:00:00+00,2024,5,Friday   ,10,MORTON ST,42.27529299905456,-71.07271333763329,"(42.27529299905456, -71.07271333763329)",3873.0,legal_violations
232000184,2905,VAL - VIOLATION OF AUTO LAW,B3,,0,2023-01-01 00:00:00+00,2023,1,Sunday   ,0,FRANKLIN HILL AVE,42.29558463678733,-71.09158103989053,"(42.29558463678733, -71.09158103989053)",3916.0,legal_violations
242007430,3111,LICENSE PREMISE VIOLATION,B3,441,0,2024-01-28 02:01:00+00,2024,1,Sunday   ,2,TALBOT AVE,42.29389604491889,-71.08451642016331,"(42.29389604491889, -71.08451642016331)",3934.0,legal_violations
232078609,3111,LICENSE PREMISE VIOLATION,D4,164,0,2023-09-29 00:16:00+00,2023,9,Friday   ,0,WASHINGTON ST,42.34255663220265,-71.06737849872624,"(42.34255663220265, -71.06737849872624)",3951.0,legal_violations
232078598,3111,LICENSE PREMISE VIOLATION,C6,205,0,2023-09-28 23:01:00+00,2023,9,Thursday ,23,SUMMER ST,42.350119167509845,-71.05017022527358,"(42.350119167509845, -71.05017022527358)",3952.0,legal_violations
242013575,2905,VAL - VIOLATION OF AUTO LAW,B3,465,0,2024-02-19 02:33:00+00,2024,2,Monday   ,2,"MORTON ST & BLUE HILL AVE
DORCHESTER, MA 02126
UNI",42.28462354574088,-71.09143968494156,"(42.28462354574088, -71.09143968494156)",4015.0,legal_violations
232081943,2905,VAL - VIOLATION OF AUTO LAW,D14,816,0,2023-10-10 11:30:00+00,2023,10,Tuesday  ,11,COOLIDGE RD,42.35971679687855,-71.12949775224781,"(42.35971679687855, -71.12949775224781)",4074.0,legal_violations
242001957,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,D4,172,0,2024-01-08 09:28:00+00,2024,1,Monday   ,9,MASSACHUSETTS AVE,42.33339022220058,-71.07312059450736,"(42.33339022220058, -71.07312059450736)",4081.0,legal_violations
242058444,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,D4,172,0,2024-07-16 10:44:00+00,2024,7,Tuesday  ,10,ALBANY ST,42.334287947313456,-71.07239570643029,"(42.334287947313456, -71.07239570643029)",4095.0,legal_violations
242058449,2905,VAL - VIOLATION OF AUTO LAW,A1,77,0,2024-07-10 17:52:00+00,2024,7,Wednesday,17,NEW SUDBURY ST,42.3618380883142,-71.05976533206233,"(42.3618380883142, -71.05976533206233)",4101.0,legal_violations
232082088,2905,VAL - VIOLATION OF AUTO LAW,B3,444,0,2023-10-10 00:00:00+00,2023,10,Tuesday  ,0,BICKNELL ST,42.29746561915284,-71.0827437317038,"(42.29746561915284, -71.0827437317038)",4127.0,legal_violations
232054989,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C11,355,0,2023-07-12 18:30:00+00,2023,7,Wednesday,18,GIBSON ST,42.297554856340426,-71.05970968687002,"(42.297554856340426, -71.05970968687002)",4130.0,legal_violations
242061840,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,B3,466,0,2024-07-26 11:45:00+00,2024,7,Friday   ,11,BLUE HILL AVE,42.283896045276656,-71.0916809227366,"(42.283896045276656, -71.0916809227366)",4209.0,legal_violations
232082144,3111,LICENSE PREMISE VIOLATION,C6,207,0,2023-10-10 22:58:00+00,2023,10,Tuesday  ,22,CONGRESS ST,42.34794182745718,-71.03774445207229,"(42.34794182745718, -71.03774445207229)",4235.0,legal_violations
232082317,2657,VIOLATION - CITY ORDINANCE,B2,288,0,2023-10-11 17:00:00+00,2023,10,Wednesday,17,"ROXBURY ST & WASHINGTON ST
ROXBURY, MA 02119
UNITE",42.32960854547989,-71.0846216065796,"(42.32960854547989, -71.0846216065796)",4285.0,legal_violations
242025008,2657,VIOLATION - CITY ORDINANCE,B2,320,0,2024-03-28 11:34:00+00,2024,3,Thursday ,11,BLUE HILL AVE,42.308897961130576,-71.08305251644269,"(42.308897961130576, -71.08305251644269)",4297.0,legal_violations
232067614,2204,LIQUOR LAW VIOLATION,A1,,0,2023-08-18 08:59:00+00,2023,8,Friday   ,8,LEWIS ST & FLEET ST,42.36429946764384,-71.05254044803914,"(42.36429946764384, -71.05254044803914)",4348.0,legal_violations
232067671,3111,LICENSE PREMISE VIOLATION,A1,,0,2023-08-23 21:30:00+00,2023,8,Wednesday,21,UNION ST,42.36148114788956,-71.05719189834284,"(42.36148114788956, -71.05719189834284)",4360.0,legal_violations
232082360,3111,LICENSE PREMISE VIOLATION,A1,75,0,2023-10-11 19:44:00+00,2023,10,Wednesday,19,CAUSEWAY ST,42.36459522289976,-71.06278463075598,"(42.36459522289976, -71.06278463075598)",4387.0,legal_violations
232034791,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,B2,292,0,2023-05-05 13:06:00+00,2023,5,Friday   ,13,WASHINGTON ST,42.32810934831655,-71.08676766548368,"(42.328109348316545, -71.08676766548368)",4413.0,legal_violations
242046605,2905,VAL - VIOLATION OF AUTO LAW,A1,77,0,2024-06-04 09:54:00+00,2024,6,Tuesday  ,9,NEW SUDBURY ST,42.3618380883142,-71.05976533206233,"(42.3618380883142, -71.05976533206233)",4423.0,legal_violations
242003061,2204,LIQUOR LAW VIOLATION,C11,235,0,2024-01-12 01:03:00+00,2024,1,Friday   ,1,"COLUMBIA RD & I-93 N
BOSTON, MA 02125
UNITED STATE",42.32137951232354,-71.05345053791731,"(42.32137951232354, -71.05345053791731)",4483.0,legal_violations
232082155,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C6,191,0,2023-10-11 00:03:00+00,2023,10,Wednesday,0,DORCHESTER AVE,42.32829810280805,-71.05691855338512,"(42.32829810280805, -71.05691855338512)",4576.0,legal_violations
232082116,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,B2,287,0,2023-10-10 20:16:00+00,2023,10,Tuesday  ,20,"RUGGLES ST & WASHINGTON ST
ROXBURY, MA 02119
UNITE",42.33105459691421,-71.08273250311323,"(42.33105459691421, -71.08273250311323)",4604.0,legal_violations
232082139,2905,VAL - VIOLATION OF AUTO LAW,E13,509,0,2023-10-10 22:20:00+00,2023,10,Tuesday  ,22,HYDE PARK AVE,42.296978728854086,-71.11561670388947,"(42.296978728854086, -71.11561670388947)",4608.0,legal_violations
232082430,2905,VAL - VIOLATION OF AUTO LAW,D4,179,0,2023-10-12 00:45:00+00,2023,10,Thursday ,0,MASSACHUSETTS AVE & ALBANY ST,42.33350951592098,-71.07351058540335,"(42.33350951592098, -71.07351058540335)",4639.0,legal_violations
232082331,3111,LICENSE PREMISE VIOLATION,A1,61,0,2023-10-11 18:26:00+00,2023,10,Wednesday,18,LEGENDS WAY,42.36643498675068,-71.06135455979765,"(42.366434986750676, -71.06135455979765)",4655.0,legal_violations
232082358,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C6,200,0,2023-10-11 19:10:00+00,2023,10,Wednesday,19,W BROADWAY,42.34162874897661,-71.05520494328181,"(42.34162874897661, -71.05520494328181)",4657.0,legal_violations
232013290,3111,LICENSE PREMISE VIOLATION,A1,,0,2023-02-18 16:46:00+00,2023,2,Saturday ,16,BROAD ST,42.35824430490997,-71.05415399871949,"(42.358244304909974, -71.05415399871949)",4681.0,legal_violations
232013359,3111,LICENSE PREMISE VIOLATION,D14,,0,2023-02-17 22:53:00+00,2023,2,Friday   ,22,WASHINGTON ST,42.34901510568835,-71.15160402341961,"(42.34901510568835, -71.15160402341961)",4692.0,legal_violations
242002112,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,B2,178,0,2024-01-08 17:30:00+00,2024,1,Monday   ,17,"ALLERTON ST & POMPEII ST
ROXBURY, MA 02119
UNITED ",42.32918352941263,-71.07112159840713,"(42.32918352941263, -71.07112159840713)",4714.0,legal_violations
242002260,2905,VAL - VIOLATION OF AUTO LAW,A1,77,0,2024-01-04 18:23:00+00,2024,1,Thursday ,18,NEW SUDBURY ST,42.3618380883142,-71.05976533206233,"(42.3618380883142, -71.05976533206233)",4720.0,legal_violations
242058588,2905,VAL - VIOLATION OF AUTO LAW,B2,292,0,2024-07-16 17:38:00+00,2024,7,Tuesday  ,17,WASHINGTON ST,42.32666466500648,-71.08749089336952,"(42.32666466500648, -71.08749089336952)",4746.0,legal_violations
242002467,3111,LICENSE PREMISE VIOLATION,D4,146,0,2024-01-09 22:30:00+00,2024,1,Tuesday  ,22,HUNTINGTON AVE,42.34730934597846,-71.07915218290486,"(42.34730934597846, -71.07915218290486)",4782.0,legal_violations
242042449,3111,LICENSE PREMISE VIOLATION,A7,35,0,2024-05-24 22:54:00+00,2024,5,Friday   ,22,ORLEANS ST,42.36722412847608,-71.03868279598731,"(42.367224128476074, -71.03868279598731)",4786.0,legal_violations
242042204,2905,VAL - VIOLATION OF AUTO LAW,C11,357,0,2024-05-24 08:50:00+00,2024,5,Friday   ,8,"WASHINGTON ST & GAYLORD ST
DORCHESTER, MA 02124
UN",42.298641518037954,-71.07312362253157,"(42.298641518037954, -71.07312362253157)",4793.0,legal_violations
242039500,2905,VAL - VIOLATION OF AUTO LAW,A1,77,0,2024-05-15 09:42:00+00,2024,5,Wednesday,9,NEW SUDBURY ST,42.3618380883142,-71.05976533206233,"(42.3618380883142, -71.05976533206233)",4807.0,legal_violations
242013409,2905,VAL - VIOLATION OF AUTO LAW,B2,311,0,2024-02-18 11:03:00+00,2024,2,Sunday   ,11,"WARREN ST & WOODBINE ST
ROXBURY, MA 02119
UNITED S",42.319781513206735,-71.08138758798893,"(42.319781513206735, -71.08138758798893)",4848.0,legal_violations
242040988,2905,VAL - VIOLATION OF AUTO LAW,D4,166,0,2024-05-20 18:11:00+00,2024,5,Monday   ,18,WASHINGTON ST,42.340285276124725,-71.07145500347464,"(42.340285276124725, -71.07145500347464)",4886.0,legal_violations
232091276,3125,WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),B2,280,0,2023-11-09 19:34:00+00,2023,11,Thursday ,19,PALMER ST,42.33041818835088,-71.0825018590641,"(42.33041818835088, -71.0825018590641)",4906.0,legal_violations
232091258,2905,VAL - VIOLATION OF AUTO LAW,C11,358,0,2023-11-09 21:37:00+00,2023,11,Thursday ,21,"PARK ST & GENEVA AVE
BOSTON, MA 02124
UNITED STATE",42.2980895561781,-71.06248058778255,"(42.2980895561781, -71.06248058778255)",4938.0,legal_violations
232091254,3111,LICENSE PREMISE VIOLATION,A1,61,0,2023-11-08 21:34:00+00,2023,11,Wednesday,21,LEGENDS WAY,42.36643498675068,-71.06135455979765,"(42.366434986750676, -71.06135455979765)",4940.0,legal_violations
232091261,3116,HARBOR INCIDENT / VIOLATION,A7,36,0,2023-11-09 21:15:00+00,2023,11,Thursday ,21,PRESCOTT ST,42.375257297629965,-71.02466376555066,"(42.375257297629965, -71.02466376555066)",4944.0,legal_violations
232091393,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B2,318,0,2023-11-10 12:18:00+00,2023,11,Friday   ,12,HOMESTEAD ST,42.31127682149442,-71.08909396111738,"(42.31127682149442, -71.08909396111738)",4954.0,legal_violations
232067472,2905,VAL - VIOLATION OF AUTO LAW,E13,,0,2023-08-23 09:59:00+00,2023,8,Wednesday,9,"BEETHOVEN ST & WASHINGTON ST
JAMAICA PLAIN, MA 021",42.31511657857159,-71.09896557561352,"(42.31511657857159, -71.09896557561352)",4976.0,legal_violations
232049761,3111,LICENSE PREMISE VIOLATION,A7,23,0,2023-06-24 22:13:00+00,2023,6,Saturday ,22,BENNINGTON STREET,,,,5034.0,legal_violations
232055047,3111,LICENSE PREMISE VIOLATION,B3,,0,2023-07-12 21:25:00+00,2023,7,Wednesday,21,BLUE HILL AVE,42.27095759988163,-71.09355252416128,"(42.27095759988163, -71.09355252416128)",5064.0,legal_violations
232043863,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B3,,0,2023-06-04 17:29:00+00,2023,6,Sunday   ,17,HARVARD STREET,42.27608648750027,-71.10834205232315,"(42.27608648750027, -71.10834205232315)",5103.0,legal_violations
232054851,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,A1,92,0,2023-07-12 00:00:00+00,2023,7,Wednesday,0,CITY HALL PLZ,42.35972088516151,-71.0585240442011,"(42.35972088516151, -71.0585240442011)",5152.0,legal_violations
232099291,3125,WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),D4,172,0,2023-12-06 17:12:00+00,2023,12,Wednesday,17,MASSACHUSETTS AVE,42.3331114316298,-71.07276423377581,"(42.333111431629796, -71.07276423377581)",5181.0,legal_violations
232081847,2657,VIOLATION - CITY ORDINANCE,B2,237,0,2023-10-10 02:27:00+00,2023,10,Tuesday  ,2,E COTTAGE ST,42.321034455628286,-71.06348980378051,"(42.321034455628286, -71.06348980378051)",5203.0,legal_violations
232081901,2905,VAL - VIOLATION OF AUTO LAW,D4,171,0,2023-10-10 10:50:00+00,2023,10,Tuesday  ,10,ALBANY ST,42.334287947313456,-71.07239570643029,"(42.334287947313456, -71.07239570643029)",5210.0,legal_violations
232085327,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,D4,172,0,2023-10-21 21:12:00+00,2023,10,Saturday ,21,MASSACHUSETTS AVENUE,,,,5260.0,legal_violations
232034853,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,D14,,0,2023-05-05 16:12:00+00,2023,5,Friday   ,16,SOLDIERS FIELD RD,42.35891059303189,-71.15765142992913,"(42.35891059303189, -71.15765142992913)",5299.0,legal_violations
232034842,2905,VAL - VIOLATION OF AUTO LAW,A1,,0,2023-04-24 14:11:00+00,2023,4,Monday   ,14,HARRISON AVE,42.35171631031362,-71.06118465476278,"(42.35171631031362, -71.06118465476278)",5304.0,legal_violations
232034944,3111,LICENSE PREMISE VIOLATION,D14,,0,2023-05-05 22:00:00+00,2023,5,Friday   ,22,COMMONWEALTH AVE,42.351705315010456,-71.11990015383687,"(42.351705315010456, -71.11990015383687)",5312.0,legal_violations
232082422,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B3,458,0,2023-10-12 00:07:00+00,2023,10,Thursday ,0,"BLUE HILL AVE & ELLINGTON ST
DORCHESTER, MA 02121
",42.30288059361333,-71.08524065945785,"(42.302880593613324, -71.08524065945785)",5357.0,legal_violations
232082356,3111,LICENSE PREMISE VIOLATION,A1,76,0,2023-10-11 19:27:00+00,2023,10,Wednesday,19,CAUSEWAY ST,42.36528969406803,-71.06144496636419,"(42.36528969406803, -71.06144496636419)",5372.0,legal_violations
232098797,2905,VAL - VIOLATION OF AUTO LAW,B2,330,0,2023-12-05 01:52:00+00,2023,12,Tuesday  ,1,BLUE HILL AVE,42.30564679941534,-71.08450786179233,"(42.30564679941534, -71.08450786179233)",5430.0,legal_violations
242052766,3126,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,B2,179,0,2024-06-27 11:00:00+00,2024,6,Thursday ,11,"ISLAND ST & GERARD ST
ROXBURY, MA 02119
UNITED STA",42.33130554446745,-71.07194758762532,"(42.33130554446745, -71.07194758762532)",5445.0,legal_violations
242002743,1501,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,A7,19,0,2024-01-10 20:03:00+00,2024,1,Wednesday,20,BENNINGTON ST,42.37803884216691,-71.03046203629142,"(42.37803884216691, -71.03046203629142)",5514.0,legal_violations
232082321,3111,LICENSE PREMISE VIOLATION,A1,76,0,2023-10-11 18:00:00+00,2023,10,Wednesday,18,BEVERLY ST,42.3654245366398,-71.0595769246916,"(42.3654245366398, -71.0595769246916)",5562.0,legal_violations
232085087,3111,LICENSE PREMISE VIOLATION,A1,93,0,2023-10-20 23:04:00+00,2023,10,Friday   ,23,FANEUIL HALL MARKETPLACE,42.35997918764957,-71.05474177952242,"(42.359979187649564, -71.05474177952242)",5597.0,legal_violations
232085116,2905,VAL - VIOLATION OF AUTO LAW,B2,329,0,2023-10-21 02:40:00+00,2023,10,Saturday ,2,"DEVON ST & COLUMBIA RD
DORCHESTER, MA 02121
UNITED",42.30756652725089,-71.07608162207643,"(42.30756652725089, -71.07608162207643)",5598.0,legal_violations
232000060,3111,LICENSE PREMISE VIOLATION,A1,,0,2023-01-01 02:29:00+00,2023,1,Sunday   ,2,TYLER ST,42.35090011990481,-71.06068736937495,"(42.35090011990481, -71.06068736937495)",5664.0,legal_violations
232013310,2905,VAL - VIOLATION OF AUTO LAW,A7,,0,2023-02-18 18:06:00+00,2023,2,Saturday ,18,"BENNINGTON ST & LEYDEN ST
EAST BOSTON, MA 02128
UN",42.38849943256053,-71.00041929774137,"(42.38849943256053, -71.00041929774137)",5686.0,legal_violations
